method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,valid_collision,regression,selection_reward,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count,ucb_count_after,ucb_reward_after,task_id,repeat
Random,1,4179901:S02:space_filling:4,fbrt_cutout_static,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,True,False,True,,1,new-ba65fab676f2b63a35022fbc,1,[],,0,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,2,4179901:S06:space_filling:9,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-792afd16c184669d0d7fdd97,1,[],,1,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,3,4179901:S02:space_filling:7,fbrt_cutout_static,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,True,False,True,,1,new-cf074d72d64652bdcfced017,1,[],,2,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,4,4179901:S01:anchor_like:0,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-a2d667a58101927eed21bb85,1,[],,3,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,5,4179901:S05:space_filling:14,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,True,False,True,,1,new-c652a4087facf2e0eddc6dd8,1,[],,4,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,6,4179901:S01:space_filling:14,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-c4ed100a60471f29dd0ab1aa,1,[],,5,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,7,4179901:S06:space_filling:7,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-ad85e4845f4a29cf051af933,1,[],,6,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,8,4179901:S01:space_filling:13,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-e127122e6f54feb4b6f6ae5c,1,[],,7,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,9,4179901:S06:anchor_like:1,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-477a9d67349023351b593397,1,[],,8,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,10,4179901:S01:space_filling:6,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-45fc2b54dabe191b6e5bad76,1,[],,9,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,11,4179901:S02:anchor_like:1,fbrt_cutout_static,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,True,False,True,,1,new-18b0ff59e7429b93528a4881,1,[],,10,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,12,4179901:S06:space_filling:5,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-284ea0d8737a640e6f3fb0ca,1,[],,11,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,13,4179901:S01:anchor_like:2,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-693138f77631dea374241d6b,1,[],,12,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,14,4179901:S05:space_filling:5,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-474d71003c464c63d0495f94,1,[],,13,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,15,4179901:S05:space_filling:4,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-70796ad6f91b7c63e06bdc30,1,[],,14,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,16,4179901:S05:anchor_like:1,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-ba08f7446ef64248200f6dde,1,[],,15,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,17,4179901:S06:space_filling:15,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-8f7b93ed926ef30db017eadc,1,[],,16,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,18,4179901:S08:space_filling:4,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-a558d9956bf1d75c265adac8,1,[],,17,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,19,4179901:S05:space_filling:15,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,False,False,False,,0,new-d7f0dd47a045a4eecfb21098,1,[],,18,1,,,cross_agent_Random_ppo_ref_after_mobil,4
Random,20,4179901:S02:anchor_like:3,fbrt_cutout_static,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:4,cross_agent,True,False,True,,1,new-6794727c4e6e0d436b1e66fc,1,[],,19,1,,,cross_agent_Random_ppo_ref_after_mobil,4
