method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,valid_collision,regression,selection_reward,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count,ucb_count_after,ucb_reward_after,task_id,repeat
Random,1,4179901:S01:space_filling:14,fbrt_cutin,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:7,regression,False,False,False,False,0,new-63076a04f75c8803637a2a4d,1,[],,0,1,,,compact_regression_mobil_ref_to_rear_guard_off,7
Random,2,4179901:S02:space_filling:11,fbrt_cutout_static,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:7,regression,False,False,False,False,0,new-b289106be4397524dc19bc71,1,[],,1,1,,,compact_regression_mobil_ref_to_rear_guard_off,7
Random,3,4179901:S02:space_filling:8,fbrt_cutout_static,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:7,regression,False,False,False,False,0,new-39762bdca74431e61b71653c,1,[],,2,1,,,compact_regression_mobil_ref_to_rear_guard_off,7
Random,4,4179901:S08:space_filling:14,fbrt_cutin_then_brake,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:7,regression,False,False,False,False,0,new-f17725a3a6b1d93b91093ed1,1,[],,3,1,,,compact_regression_mobil_ref_to_rear_guard_off,7
Random,5,4179901:S05:space_filling:12,fbrt_lane_change_rear,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:7,regression,True,False,True,True,1,new-b31a80b3641735aaf882b10d,1,[],,4,1,,,compact_regression_mobil_ref_to_rear_guard_off,7
Random,6,4179901:S02:space_filling:13,fbrt_cutout_static,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:7,regression,False,False,False,False,0,new-b62266f0d438f63699b67059,1,[],,5,1,,,compact_regression_mobil_ref_to_rear_guard_off,7
Random,7,4179901:S05:space_filling:5,fbrt_lane_change_rear,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:7,regression,True,False,True,True,1,new-d219a9492abe8aa3876ce6f4,1,[],,6,1,,,compact_regression_mobil_ref_to_rear_guard_off,7
Random,8,4179901:S06:anchor_like:3,fbrt_moving_lead,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:7,regression,False,False,False,False,0,new-7cefe95e45976fe3066aa2da,1,[],,7,1,,,compact_regression_mobil_ref_to_rear_guard_off,7
Random,9,4179901:S02:space_filling:6,fbrt_cutout_static,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:7,regression,False,False,False,False,0,new-eb509f0e55ec4127c6a49ac7,1,[],,8,1,,,compact_regression_mobil_ref_to_rear_guard_off,7
Random,10,4179901:S08:space_filling:7,fbrt_cutin_then_brake,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:7,regression,False,False,False,False,0,new-535a4620b41b130158a7ed5c,1,[],,9,1,,,compact_regression_mobil_ref_to_rear_guard_off,7
