method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,valid_collision,regression,selection_reward,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count,ucb_count_after,ucb_reward_after,task_id,repeat
Random,1,4179901:S06:space_filling:5,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,False,False,False,,0,new-284ea0d8737a640e6f3fb0ca,1,[],,0,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,2,4179901:S05:space_filling:9,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,False,False,False,,0,new-00992fc543b0001d9f62058f,1,[],,1,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,3,4179901:S02:space_filling:15,fbrt_cutout_static,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,True,False,True,,1,new-0b79f927f61413787a8406ad,1,[],,2,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,4,4179901:S01:space_filling:15,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,False,False,False,,0,new-c29fa70846bd2ec9b419c9b0,1,[],,3,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,5,4179901:S06:space_filling:12,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,False,False,False,,0,new-b20246bf41b8b0f5e859b797,1,[],,4,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,6,4179901:S01:space_filling:8,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,False,False,False,,0,new-59b0c76f1d568402d889751a,1,[],,5,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,7,4179901:S08:space_filling:4,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,False,False,False,,0,new-a558d9956bf1d75c265adac8,1,[],,6,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,8,4179901:S05:space_filling:8,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,False,False,False,,0,new-0dc1fb628b41648c7cce4d5d,1,[],,7,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,9,4179901:S01:space_filling:6,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,False,False,False,,0,new-45fc2b54dabe191b6e5bad76,1,[],,8,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,10,4179901:S08:space_filling:9,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,False,False,False,,0,new-b9b31f9df35bb66778764c60,1,[],,9,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,11,4179901:S01:space_filling:4,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,False,False,False,,0,new-5da4e89ebdc3c0ed8ff68651,1,[],,10,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,12,4179901:S01:space_filling:14,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,False,False,False,,0,new-c4ed100a60471f29dd0ab1aa,1,[],,11,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,13,4179901:S06:space_filling:15,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,False,False,False,,0,new-8f7b93ed926ef30db017eadc,1,[],,12,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,14,4179901:S01:space_filling:10,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,False,False,False,,0,new-7cc14eba5d2e88141a997cc9,1,[],,13,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,15,4179901:S05:space_filling:10,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,True,False,True,,1,new-06f6b12a47d5d9304ddcbd09,1,[],,14,1,,,cross_agent_Random_ppo_ref_after_mobil,1
Random,16,4179901:S01:space_filling:13,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil:Random:1,cross_agent,False,False,False,,0,new-e127122e6f54feb4b6f6ae5c,1,[],,15,1,,,cross_agent_Random_ppo_ref_after_mobil,1
