method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,valid_collision,regression,selection_reward,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count,ucb_count_after,ucb_reward_after,task_id,repeat
Random,1,4179901:S01:space_filling:9,fbrt_cutin,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:3,regression,False,False,False,False,0,new-dafe913f7a39c9b19f430c64,1,[],,0,1,,,compact_regression_mobil_ref_to_rear_guard_off,3
Random,2,4179901:S08:space_filling:8,fbrt_cutin_then_brake,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:3,regression,False,False,False,False,0,new-65b0d208e987e32b03aed9bb,1,[],,1,1,,,compact_regression_mobil_ref_to_rear_guard_off,3
Random,3,4179901:S02:anchor_like:2,fbrt_cutout_static,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:3,regression,False,False,False,False,0,new-6375c178bdf54fa48ff05d72,1,[],,2,1,,,compact_regression_mobil_ref_to_rear_guard_off,3
Random,4,4179901:S08:space_filling:5,fbrt_cutin_then_brake,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:3,regression,False,False,False,False,0,new-89b3d76a7876350492650b2b,1,[],,3,1,,,compact_regression_mobil_ref_to_rear_guard_off,3
Random,5,4179901:S06:space_filling:4,fbrt_moving_lead,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:3,regression,False,False,False,False,0,new-36db820dca294862d4f9cfce,1,[],,4,1,,,compact_regression_mobil_ref_to_rear_guard_off,3
Random,6,4179901:S06:space_filling:10,fbrt_moving_lead,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:3,regression,False,False,False,False,0,new-1071c373aee24669515f7f67,1,[],,5,1,,,compact_regression_mobil_ref_to_rear_guard_off,3
Random,7,4179901:S06:space_filling:15,fbrt_moving_lead,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:3,regression,False,False,False,False,0,new-3b8e5786453e59fa3acafdce,1,[],,6,1,,,compact_regression_mobil_ref_to_rear_guard_off,3
Random,8,4179901:S01:space_filling:13,fbrt_cutin,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:3,regression,False,False,False,False,0,new-ac330f3a5545cb3737152201,1,[],,7,1,,,compact_regression_mobil_ref_to_rear_guard_off,3
Random,9,4179901:S08:space_filling:11,fbrt_cutin_then_brake,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:3,regression,False,False,False,False,0,new-8db6f7bcc085016b1e731bb1,1,[],,8,1,,,compact_regression_mobil_ref_to_rear_guard_off,3
Random,10,4179901:S02:space_filling:8,fbrt_cutout_static,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:3,regression,False,False,False,False,0,new-39762bdca74431e61b71653c,1,[],,9,1,,,compact_regression_mobil_ref_to_rear_guard_off,3
Random,11,4179901:S02:space_filling:4,fbrt_cutout_static,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:3,regression,False,False,False,False,0,new-080f7244a6c595a5de83876e,1,[],,10,1,,,compact_regression_mobil_ref_to_rear_guard_off,3
Random,12,4179901:S01:space_filling:7,fbrt_cutin,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:3,regression,False,False,False,False,0,new-93e381a6117e07b17127d793,1,[],,11,1,,,compact_regression_mobil_ref_to_rear_guard_off,3
