method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,valid_collision,regression,selection_reward,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count,ucb_count_after,ucb_reward_after,task_id,repeat
Random,1,4179901:S01:anchor_like:0,fbrt_cutin,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-d35bd48d8679b9e47d214189,1,[],,0,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,2,4179901:S06:anchor_like:0,fbrt_moving_lead,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-535512abb6fd9194f0db653b,1,[],,1,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,3,4179901:S06:space_filling:13,fbrt_moving_lead,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-e5359bea840d8ef9092211ce,1,[],,2,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,4,4179901:S05:space_filling:11,fbrt_lane_change_rear,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,True,False,True,True,1,new-a0c970db6dfd1ac82300fac0,1,[],,3,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,5,4179901:S05:space_filling:13,fbrt_lane_change_rear,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-bcf50174b61e44d25be4cb16,1,[],,4,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,6,4179901:S06:space_filling:9,fbrt_moving_lead,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-7942758096225bf44a57746d,1,[],,5,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,7,4179901:S01:space_filling:5,fbrt_cutin,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-720943cc28216ed79ef72303,1,[],,6,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,8,4179901:S06:space_filling:5,fbrt_moving_lead,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-fdeba20511a44dce6c5e2090,1,[],,7,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,9,4179901:S08:space_filling:11,fbrt_cutin_then_brake,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-8db6f7bcc085016b1e731bb1,1,[],,8,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,10,4179901:S06:anchor_like:3,fbrt_moving_lead,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-7cefe95e45976fe3066aa2da,1,[],,9,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,11,4179901:S08:space_filling:10,fbrt_cutin_then_brake,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-e1d5f15804d15d5d0b28e5d2,1,[],,10,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,12,4179901:S05:anchor_like:3,fbrt_lane_change_rear,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,True,False,True,True,1,new-17dc3f7c06772e582087d6ba,1,[],,11,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,13,4179901:S01:space_filling:12,fbrt_cutin,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-39b095b12cdf959d3021e4ec,1,[],,12,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,14,4179901:S01:anchor_like:2,fbrt_cutin,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-4bc3dcbce1d4b25cf285bcd6,1,[],,13,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,15,4179901:S01:space_filling:10,fbrt_cutin,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-eaa13d44e0f5c1612c0de121,1,[],,14,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,16,4179901:S06:anchor_like:1,fbrt_moving_lead,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-43aa52b1424eb510d2fa16bc,1,[],,15,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,17,4179901:S02:anchor_like:1,fbrt_cutout_static,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-fdb6f4267524b4cd3fd9d456,1,[],,16,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,18,4179901:S08:space_filling:13,fbrt_cutin_then_brake,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-288612112438dda6d7f1f545,1,[],,17,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,19,4179901:S05:space_filling:14,fbrt_lane_change_rear,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,True,False,True,True,1,new-223ad8b409679a9a93be5992,1,[],,18,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
Random,20,4179901:S01:space_filling:9,fbrt_cutin,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,False,0,new-dafe913f7a39c9b19f430c64,1,[],,19,1,,,compact_regression_mobil_ref_to_rear_guard_off,9
